20,1997,30775
40,1963,2686
40,1964,2881
40,1965,3157
40,1966,3470
40,1967,3631
40,1968,3912
40,1969,4113
40,1970,4311
40,1971,4599
40,1972,5114
40,1973,5418
40,1974,5599
40,1975,6002
40,1976,6528
40,1977,7245
40,1978,7975
40,1979,8845
40,1980,9626
40,1981,10729
40,1982,11420
40,1983,12323
40,1984,13801
40,1985,15222
40,1986,16622
40,1987,17891
40,1988,19738
40,1989,21059
40,1990,21664
40,1991,21738
40,1992,22665
40,1993,23566
40,1994,24354
40,1995,25550
40,1996,26454
40,1997,28717
0,1963,607011.0
0,1964,650514.0
0,1965,704698.0
0,1966,767075.0
0,1967,811784.0
0,1968,887565.0
0,1969,962902.0
0,1970,1012299.0
0,1971,1097170.0
0,1972,1210295.0
0,1973,1356501.0
0,1974,1472021.0
0,1975,1602229.0
0,1976,1780495.0
0,1977,1986403.0
0,1978,2243229.0
0,1979,2489419.0
0,1980,2713930.0
0,1981,3057318.0
0,1982,3211369.0
0,1983,3445373.0
0,1984,3853670.0
0,1985,4126665.0
0,1986,4340814.0
0,1987,4649020.0
0,1988,5053003.0
0,1989,5366078.0
0,1990,5651748.0
0,1991,5842665.0
0,1992,6167643.0
0,1993,6467696.0
0,1994,6912845.0
0,1995,7299373.0
0,1996,7749965.0
0,1997,8284432.0
